id_ambulance,code_ambulance,plaque_immatriculation,ville,latitude,longitude,statut,vitesse_kmh,zone,carburant_pourcent,actif,timestamp
30,AMB-030,73393-A-2,Rabat,34.02997631153853,-6.864773590582113,hors_service,0.0,centre,58,True,2025-11-17T19:53:56Z
31,AMB-031,57826-A-5,Rabat,33.97166572669853,-6.817324075118228,en_intervention,5.964607691580619,centre,71,True,2025-11-17T19:53:56Z
32,AMB-032,63702-A-1,Agadir,30.429281909317393,-9.63911702383654,disponible,17.985903186677874,sud,63,True,2025-11-17T19:53:56Z
33,AMB-033,38335-A-1,Casablanca,33.596021832118375,-7.586968403488144,en_route,30.187534440426152,centre,59,True,2025-11-17T19:53:56Z
34,AMB-034,60145-A-1,Tanger,35.75931806502478,-5.807695461332742,en_intervention,15.271798083400315,nord,58,True,2025-11-17T19:53:56Z
35,AMB-035,88810-A-7,Fès,34.01626490889457,-4.973744667673179,en_intervention,11.7752083416583,nord,90,True,2025-11-17T19:53:56Z
36,AMB-036,16956-A-4,Fès,34.011562593958104,-4.9667279652752825,disponible,14.06441569074026,nord,67,True,2025-11-17T19:53:56Z
37,AMB-037,33851-A-9,Fès,34.04524053400373,-5.004237131796913,en_intervention,11.456479468821898,nord,61,True,2025-11-17T19:53:56Z
38,AMB-038,33352-A-6,Laayoune,27.13697458882171,-13.12434857214874,disponible,13.17621137977258,sud,73,True,2025-11-17T19:53:56Z
39,AMB-039,42394-A-9,Marrakech,31.65260805804863,-7.997716450731804,disponible,7.944209801661275,sud,66,True,2025-11-17T19:53:56Z
40,AMB-040,74825-A-4,Rabat,33.98845328019801,-6.860978929913673,disponible,3.6495912038729217,centre,92,True,2025-11-17T19:53:56Z
41,AMB-041,29894-A-7,Fès,34.06420336048593,-5.048951231622814,disponible,17.363413332870493,nord,68,True,2025-11-17T19:53:56Z
42,AMB-042,82817-A-6,Tanger,35.78859669029795,-5.879451862160992,disponible,15.37139737813633,nord,67,True,2025-11-17T19:53:56Z
43,AMB-043,24890-A-6,Agadir,30.406468417298925,-9.555959195135035,disponible,25.838339979388532,sud,65,True,2025-11-17T19:53:56Z
44,AMB-044,57427-A-2,Rabat,34.03734541142585,-6.8903536065306055,disponible,29.97801699277393,centre,79,True,2025-11-17T19:53:56Z
45,AMB-045,40857-A-4,Marrakech,31.656904808159297,-7.934718435551137,hors_service,0.0,sud,60,True,2025-11-17T19:53:56Z
46,AMB-046,27557-A-6,Oujda,34.65473075517757,-1.9260065341698054,disponible,11.852951892269484,est,80,True,2025-11-17T19:53:56Z
47,AMB-047,49029-A-8,Fès,33.98680216748525,-4.9972287985183526,en_route,50.582779963432536,nord,59,True,2025-11-17T19:53:56Z
48,AMB-048,14788-A-2,Fès,34.0249251354822,-5.014543642213384,hors_service,0.0,nord,55,True,2025-11-17T19:53:56Z
49,AMB-049,36967-A-5,Rabat,34.05690907708128,-6.857639458415215,en_route,75.84591587472073,centre,71,True,2025-11-17T19:53:56Z
50,AMB-050,91574-A-7,Agadir,30.4451182065036,-9.558584542976211,en_intervention,8.84762561418837,sud,88,True,2025-11-17T19:53:56Z
1,AMB-001,61995-A-4,Agadir,30.451772902288706,-9.571756602402273,en_route,56.04199983246623,sud,81,True,2025-11-17T19:53:58Z
2,AMB-002,44095-A-8,Laayoune,27.16603117927445,-13.195834376069815,en_intervention,13.095951172170512,sud,63,True,2025-11-17T19:53:58Z
3,AMB-003,91950-A-5,Rabat,34.00229713815403,-6.888966023926186,en_intervention,15.906289580977543,centre,93,True,2025-11-17T19:53:58Z
4,AMB-004,90060-A-7,Oujda,34.707124887251744,-1.921044384023288,disponible,15.110871188561688,est,78,True,2025-11-17T19:53:58Z
5,AMB-005,49576-A-8,Rabat,33.974796490434365,-6.836432151779318,disponible,24.931031816074302,centre,85,True,2025-11-17T19:53:58Z
6,AMB-006,92592-A-7,Rabat,34.06381550826946,-6.845007223998912,disponible,2.8805065166881914,centre,71,True,2025-11-17T19:53:58Z
7,AMB-007,71569-A-8,Oujda,34.63939963364967,-1.9101846009138495,en_intervention,11.792207288143857,est,93,True,2025-11-17T19:53:58Z
8,AMB-008,23804-A-8,Agadir,30.433187324010202,-9.556077937413262,disponible,29.69436177899157,sud,77,True,2025-11-17T19:53:58Z
9,AMB-009,15605-A-6,Agadir,30.379484930391605,-9.611523355326687,disponible,8.753551103511578,sud,79,True,2025-11-17T19:53:58Z
10,AMB-010,45459-A-3,Marrakech,31.66158211477075,-7.982272114199215,disponible,15.614726915930035,sud,71,True,2025-11-17T19:53:58Z
11,AMB-011,86751-A-9,Laayoune,27.14033940076289,-13.164666347897887,en_intervention,13.404891264197074,sud,93,True,2025-11-17T19:53:58Z
12,AMB-012,10353-A-7,Marrakech,31.647351637332683,-7.932179636241609,disponible,2.775737352454728,sud,75,True,2025-11-17T19:53:58Z
13,AMB-013,26955-A-2,Tanger,35.7687526804922,-5.818497354813363,en_intervention,3.3926460011828796,nord,68,True,2025-11-17T19:53:58Z
14,AMB-014,45847-A-7,Tanger,35.728109954274146,-5.823105072375418,disponible,16.63020845466134,nord,68,True,2025-11-17T19:53:58Z
15,AMB-015,11836-A-9,Laayoune,27.130162084403405,-13.163288481283708,en_route,40.532169910388156,sud,93,True,2025-11-17T19:53:58Z
16,AMB-016,52265-A-1,Agadir,30.432744696257465,-9.576713984830693,hors_service,0.0,sud,54,True,2025-11-17T19:53:58Z
17,AMB-017,40273-A-2,Marrakech,31.59747757893855,-7.964921060704621,disponible,28.895495536945084,sud,91,True,2025-11-17T19:53:58Z
18,AMB-018,75461-A-6,Marrakech,31.635750631994433,-8.029299368644343,disponible,9.23678256381238,sud,87,True,2025-11-17T19:53:58Z
19,AMB-019,98992-A-3,Marrakech,31.579757454900555,-7.953321302520986,hors_service,0.0,sud,91,True,2025-11-17T19:53:58Z
20,AMB-020,44462-A-5,Fès,34.037792712624444,-4.980392896112826,disponible,10.272993098579406,nord,74,True,2025-11-17T19:53:58Z
21,AMB-021,78091-A-1,Rabat,34.02833385861297,-6.8570750046110955,disponible,25.50495555206129,centre,94,True,2025-11-17T19:53:58Z
22,AMB-022,71901-A-4,Tanger,35.72705082485147,-5.803050952597517,disponible,8.617534665964918,nord,88,True,2025-11-17T19:53:58Z
23,AMB-023,93429-A-3,Casablanca,33.54829063992969,-7.573808222875908,en_intervention,11.985675179080674,centre,63,True,2025-11-17T19:53:58Z
24,AMB-024,94907-A-2,Laayoune,27.171967745470447,-13.151314728567268,disponible,22.03478436911053,sud,57,True,2025-11-17T19:53:58Z
25,AMB-025,66197-A-2,Casablanca,33.52823519339075,-7.630592792834694,disponible,24.0413529057511,centre,59,True,2025-11-17T19:53:58Z
26,AMB-026,77893-A-6,Rabat,34.06541811549886,-6.794563807909847,hors_service,0.0,centre,76,True,2025-11-17T19:53:58Z
27,AMB-027,72784-A-5,Casablanca,33.55058001633878,-7.636833109812274,en_route,73.85806891049984,centre,76,True,2025-11-17T19:53:58Z
28,AMB-028,51832-A-9,Rabat,33.99421602898984,-6.79711084325874,hors_service,0.0,centre,78,True,2025-11-17T19:53:58Z
29,AMB-029,44134-A-6,Casablanca,33.53399618478358,-7.60970507894348,en_route,64.1445718142809,centre,74,True,2025-11-17T19:53:58Z
30,AMB-030,73393-A-2,Rabat,34.06330414742792,-6.8521058690503,en_route,75.23985380856801,centre,58,True,2025-11-17T19:53:58Z
31,AMB-031,57826-A-5,Rabat,33.97826769407563,-6.867265651503785,hors_service,0.0,centre,70,True,2025-11-17T19:53:58Z
32,AMB-032,63702-A-1,Agadir,30.47350536965207,-9.59074768005818,disponible,4.252138592810249,sud,63,True,2025-11-17T19:53:58Z
33,AMB-033,38335-A-1,Casablanca,33.529068450140805,-7.592266683315724,disponible,1.4451027484630186,centre,59,True,2025-11-17T19:53:58Z
34,AMB-034,60145-A-1,Tanger,35.731363450903444,-5.801161077584687,en_route,34.33580057368531,nord,58,True,2025-11-17T19:53:58Z
35,AMB-035,88810-A-7,Fès,34.07360254951449,-5.041264367750722,disponible,12.411070354904464,nord,89,True,2025-11-17T19:53:58Z
36,AMB-036,16956-A-4,Fès,34.06023135161023,-5.047575028776368,disponible,5.4721680151656305,nord,66,True,2025-11-17T19:53:58Z
37,AMB-037,33851-A-9,Fès,34.005904998050724,-4.984166179323952,disponible,16.2960081334494,nord,60,True,2025-11-17T19:53:58Z
38,AMB-038,33352-A-6,Laayoune,27.100361962587247,-13.170091403220239,en_route,67.46112631428892,sud,72,True,2025-11-17T19:53:58Z
39,AMB-039,42394-A-9,Marrakech,31.625878452790314,-7.945137368318957,disponible,12.126831564916673,sud,66,True,2025-11-17T19:53:58Z
40,AMB-040,74825-A-4,Rabat,34.03414034591438,-6.8816186907810835,hors_service,0.0,centre,92,True,2025-11-17T19:53:58Z
41,AMB-041,29894-A-7,Fès,34.05975332080759,-4.968749040660012,hors_service,0.0,nord,68,True,2025-11-17T19:53:58Z
42,AMB-042,82817-A-6,Tanger,35.72011351262444,-5.82654329792565,en_route,76.41818342377127,nord,67,True,2025-11-17T19:53:58Z
43,AMB-043,24890-A-6,Agadir,30.46107772012456,-9.550357814332312,disponible,3.997723825987034,sud,65,True,2025-11-17T19:53:58Z
44,AMB-044,57427-A-2,Rabat,33.983966684234794,-6.791996226427715,disponible,29.272586481098966,centre,78,True,2025-11-17T19:53:58Z
45,AMB-045,40857-A-4,Marrakech,31.623431577355674,-7.975133391527816,disponible,22.201551938987205,sud,60,True,2025-11-17T19:53:58Z
46,AMB-046,27557-A-6,Oujda,34.70977246039713,-1.927737452033484,en_intervention,17.18558528962057,est,79,True,2025-11-17T19:53:58Z
47,AMB-047,49029-A-8,Fès,33.99254880385699,-4.971555644996161,disponible,19.277116335709895,nord,59,True,2025-11-17T19:53:58Z
48,AMB-048,14788-A-2,Fès,33.99495528499034,-5.03339730084716,disponible,14.295930442575385,nord,55,True,2025-11-17T19:53:58Z
49,AMB-049,36967-A-5,Rabat,34.005439587137076,-6.794971495081497,disponible,21.37137986080598,centre,71,True,2025-11-17T19:53:58Z
50,AMB-050,91574-A-7,Agadir,30.459448747771702,-9.5733091856264,en_intervention,1.6898748540135844,sud,88,True,2025-11-17T19:53:58Z
1,AMB-001,61995-A-4,Agadir,30.41970320401914,-9.556822943088306,en_intervention,14.839495806067877,sud,81,True,2025-11-17T19:54:00Z
2,AMB-002,44095-A-8,Laayoune,27.14181988297781,-13.113898326196747,en_route,37.99798454558268,sud,63,True,2025-11-17T19:54:00Z
3,AMB-003,91950-A-5,Rabat,34.025715638389535,-6.80033464760559,hors_service,0.0,centre,93,True,2025-11-17T19:54:00Z
4,AMB-004,90060-A-7,Oujda,34.699609030807586,-1.9495908391959589,disponible,2.376459215261175,est,77,True,2025-11-17T19:54:00Z
5,AMB-005,49576-A-8,Rabat,34.036364109626035,-6.857800386518906,en_intervention,12.098561350584111,centre,85,True,2025-11-17T19:54:00Z
6,AMB-006,92592-A-7,Rabat,34.02519666276102,-6.85315434941047,en_intervention,3.5363297085354595,centre,71,True,2025-11-17T19:54:00Z
7,AMB-007,71569-A-8,Oujda,34.63438973013084,-1.8837337533038048,en_intervention,6.569991902864533,est,93,True,2025-11-17T19:54:00Z
8,AMB-008,23804-A-8,Agadir,30.412301899652295,-9.579808096641727,en_route,31.83670767502717,sud,76,True,2025-11-17T19:54:00Z
9,AMB-009,15605-A-6,Agadir,30.465259963217378,-9.618343327722345,en_route,49.65940283087505,sud,79,True,2025-11-17T19:54:00Z
10,AMB-010,45459-A-3,Marrakech,31.621592658859747,-8.028994388546419,en_intervention,7.158964995623085,sud,71,True,2025-11-17T19:54:00Z
11,AMB-011,86751-A-9,Laayoune,27.15060477325536,-13.115312998439949,disponible,21.190038038570684,sud,93,True,2025-11-17T19:54:00Z
12,AMB-012,10353-A-7,Marrakech,31.58634317552004,-7.992598527021242,disponible,17.9571784192158,sud,75,True,2025-11-17T19:54:00Z
13,AMB-013,26955-A-2,Tanger,35.721790706991605,-5.789759921060513,en_route,71.26787917851016,nord,68,True,2025-11-17T19:54:00Z
14,AMB-014,45847-A-7,Tanger,35.753821490929084,-5.844700234494885,en_route,44.04181952585991,nord,68,True,2025-11-17T19:54:00Z
15,AMB-015,11836-A-9,Laayoune,27.13565862744459,-13.113530081301084,disponible,13.33281507248264,sud,93,True,2025-11-17T19:54:00Z
16,AMB-016,52265-A-1,Agadir,30.390281217549465,-9.643820098602637,hors_service,0.0,sud,54,True,2025-11-17T19:54:00Z
17,AMB-017,40273-A-2,Marrakech,31.62026276883869,-7.972284160998089,disponible,29.269131986132127,sud,91,True,2025-11-17T19:54:00Z
18,AMB-018,75461-A-6,Marrakech,31.58351647260629,-8.004676041026215,disponible,7.122476628519607,sud,87,True,2025-11-17T19:54:00Z
19,AMB-019,98992-A-3,Marrakech,31.64680425263561,-7.934045815414745,disponible,0.8441237928474365,sud,91,True,2025-11-17T19:54:00Z
20,AMB-020,44462-A-5,Fès,34.055398597435136,-5.021236398124631,hors_service,0.0,nord,74,True,2025-11-17T19:54:00Z
21,AMB-021,78091-A-1,Rabat,33.99850142120079,-6.854929540367453,en_intervention,2.0408741208400794,centre,94,True,2025-11-17T19:54:00Z
22,AMB-022,71901-A-4,Tanger,35.79137565675084,-5.848752821975061,en_route,42.79301225775902,nord,88,True,2025-11-17T19:54:00Z
23,AMB-023,93429-A-3,Casablanca,33.53083143861342,-7.608167697862765,en_intervention,6.970918464365186,centre,63,True,2025-11-17T19:54:00Z
24,AMB-024,94907-A-2,Laayoune,27.130510550348923,-13.18805523184739,disponible,15.659914700753209,sud,57,True,2025-11-17T19:54:00Z
25,AMB-025,66197-A-2,Casablanca,33.57363020418789,-7.5850122547287775,en_route,58.91531268962932,centre,59,True,2025-11-17T19:54:00Z
26,AMB-026,77893-A-6,Rabat,34.04579560905264,-6.848690069093401,en_route,40.21350533095863,centre,76,True,2025-11-17T19:54:00Z
27,AMB-027,72784-A-5,Casablanca,33.603037751961324,-7.574574121335434,disponible,27.042603333997413,centre,76,True,2025-11-17T19:54:00Z
28,AMB-028,51832-A-9,Rabat,34.03031390408021,-6.834539009225227,en_intervention,17.701945587014794,centre,78,True,2025-11-17T19:54:00Z
29,AMB-029,44134-A-6,Casablanca,33.529105695427695,-7.581023993420592,disponible,4.69568792652164,centre,73,True,2025-11-17T19:54:00Z
30,AMB-030,73393-A-2,Rabat,34.01034402230491,-6.84601144731376,en_route,36.972876086204224,centre,58,True,2025-11-17T19:54:00Z
31,AMB-031,57826-A-5,Rabat,34.05333750552158,-6.805363093969446,disponible,26.806283554920107,centre,70,True,2025-11-17T19:54:00Z
32,AMB-032,63702-A-1,Agadir,30.41285540810955,-9.63936548962038,disponible,15.853979359062777,sud,63,True,2025-11-17T19:54:00Z
33,AMB-033,38335-A-1,Casablanca,33.57823576722868,-7.607347085420642,disponible,18.756413009247414,centre,59,True,2025-11-17T19:54:00Z
34,AMB-034,60145-A-1,Tanger,35.77859841816138,-5.786681835369262,hors_service,0.0,nord,57,True,2025-11-17T19:54:00Z
35,AMB-035,88810-A-7,Fès,34.08250373330561,-5.007039799362344,hors_service,0.0,nord,89,True,2025-11-17T19:54:00Z
36,AMB-036,16956-A-4,Fès,34.04937409152978,-5.020392606642101,disponible,5.947998366137153,nord,66,True,2025-11-17T19:54:00Z
37,AMB-037,33851-A-9,Fès,34.000925434424126,-5.00040880690533,disponible,28.521658899062906,nord,60,True,2025-11-17T19:54:00Z
38,AMB-038,33352-A-6,Laayoune,27.162195198823483,-13.13683888375388,en_route,79.88594690164615,sud,72,True,2025-11-17T19:54:00Z
39,AMB-039,42394-A-9,Marrakech,31.616440641872682,-8.001495286071266,en_intervention,8.69175390841318,sud,65,True,2025-11-17T19:54:00Z
40,AMB-040,74825-A-4,Rabat,34.021840827136515,-6.865972546870102,disponible,28.258673453062677,centre,92,True,2025-11-17T19:54:00Z
41,AMB-041,29894-A-7,Fès,34.077049480207315,-4.986146651245216,en_intervention,10.952659864351675,nord,68,True,2025-11-17T19:54:00Z
42,AMB-042,82817-A-6,Tanger,35.74717385088629,-5.882234935728025,disponible,1.3056827889068001,nord,67,True,2025-11-17T19:54:00Z
43,AMB-043,24890-A-6,Agadir,30.426495765482258,-9.62633910599139,en_intervention,17.65868969608164,sud,65,True,2025-11-17T19:54:00Z
44,AMB-044,57427-A-2,Rabat,33.98830396931044,-6.794348940812097,en_route,66.63528959967536,centre,78,True,2025-11-17T19:54:00Z
45,AMB-045,40857-A-4,Marrakech,31.64010443637587,-7.9625083119252,en_intervention,1.6588954117567045,sud,59,True,2025-11-17T19:54:00Z
46,AMB-046,27557-A-6,Oujda,34.72812518944581,-1.941911467712271,disponible,3.613315052955419,est,79,True,2025-11-17T19:54:00Z
47,AMB-047,49029-A-8,Fès,34.00469859598329,-5.003525072138688,en_route,66.22487315526978,nord,59,True,2025-11-17T19:54:00Z
48,AMB-048,14788-A-2,Fès,34.0532115074712,-5.034842132271611,en_route,43.775514439737215,nord,55,True,2025-11-17T19:54:00Z
49,AMB-049,36967-A-5,Rabat,34.017685495229344,-6.84309104810392,en_route,66.0651394299872,centre,71,True,2025-11-17T19:54:00Z
50,AMB-050,91574-A-7,Agadir,30.38749972712018,-9.599815653152795,en_intervention,9.564460491936215,sud,87,True,2025-11-17T19:54:00Z
1,AMB-001,61995-A-4,Agadir,30.397950517039302,-9.62202529932129,en_intervention,5.556410908579055,sud,81,True,2025-11-17T19:54:02Z
2,AMB-002,44095-A-8,Laayoune,27.116929421064086,-13.18827288818448,disponible,8.569648653316008,sud,63,True,2025-11-17T19:54:02Z
3,AMB-003,91950-A-5,Rabat,34.05803137164994,-6.887706338414305,hors_service,0.0,centre,93,True,2025-11-17T19:54:02Z
4,AMB-004,90060-A-7,Oujda,34.657355982780814,-1.9072188656290083,hors_service,0.0,est,77,True,2025-11-17T19:54:02Z
5,AMB-005,49576-A-8,Rabat,33.97765382189711,-6.79487238905522,disponible,20.823336964478493,centre,85,True,2025-11-17T19:54:02Z
6,AMB-006,92592-A-7,Rabat,34.03603958520234,-6.847108054656021,disponible,16.647030012731946,centre,71,True,2025-11-17T19:54:02Z
7,AMB-007,71569-A-8,Oujda,34.66226072714838,-1.89153959049841,disponible,4.821625010970244,est,93,True,2025-11-17T19:54:02Z
8,AMB-008,23804-A-8,Agadir,30.47367946210381,-9.628214204985404,hors_service,0.0,sud,76,True,2025-11-17T19:54:02Z
9,AMB-009,15605-A-6,Agadir,30.406026598688616,-9.572486667221321,hors_service,0.0,sud,79,True,2025-11-17T19:54:02Z
10,AMB-010,45459-A-3,Marrakech,31.671072807374824,-7.9828333417806245,disponible,14.00238901454923,sud,71,True,2025-11-17T19:54:02Z
11,AMB-011,86751-A-9,Laayoune,27.08279941315051,-13.123773411695943,en_intervention,16.808350627041893,sud,92,True,2025-11-17T19:54:02Z
12,AMB-012,10353-A-7,Marrakech,31.604075214387837,-7.964048666187313,disponible,26.758463017727983,sud,75,True,2025-11-17T19:54:02Z
13,AMB-013,26955-A-2,Tanger,35.777100445177034,-5.803762120541285,disponible,0.444362646005686,nord,67,True,2025-11-17T19:54:02Z
14,AMB-014,45847-A-7,Tanger,35.79791900255729,-5.849844397019303,disponible,0.8153852078647628,nord,67,True,2025-11-17T19:54:02Z
15,AMB-015,11836-A-9,Laayoune,27.12313179527579,-13.19336858687101,disponible,28.424970099461625,sud,93,True,2025-11-17T19:54:02Z
16,AMB-016,52265-A-1,Agadir,30.39112823333591,-9.621150004365132,disponible,6.716547122014001,sud,54,True,2025-11-17T19:54:02Z
17,AMB-017,40273-A-2,Marrakech,31.652231119223906,-8.021194219193182,disponible,28.90674811730696,sud,91,True,2025-11-17T19:54:02Z
18,AMB-018,75461-A-6,Marrakech,31.63448460141017,-7.932728742036437,hors_service,0.0,sud,87,True,2025-11-17T19:54:02Z
19,AMB-019,98992-A-3,Marrakech,31.58202954059197,-7.966058410499201,disponible,8.993680526303498,sud,91,True,2025-11-17T19:54:02Z
20,AMB-020,44462-A-5,Fès,34.04499545167667,-4.967273408578936,en_route,40.07869101311027,nord,74,True,2025-11-17T19:54:02Z
21,AMB-021,78091-A-1,Rabat,34.04240835849999,-6.875325207907965,disponible,16.476376336669976,centre,94,True,2025-11-17T19:54:02Z
22,AMB-022,71901-A-4,Tanger,35.75199240547911,-5.831811040421367,hors_service,0.0,nord,87,True,2025-11-17T19:54:02Z
23,AMB-023,93429-A-3,Casablanca,33.55272166388897,-7.585962061245822,disponible,2.3000794495941204,centre,62,True,2025-11-17T19:54:02Z
24,AMB-024,94907-A-2,Laayoune,27.120074122023134,-13.210599027607493,en_route,72.24475397946762,sud,56,True,2025-11-17T19:54:02Z
25,AMB-025,66197-A-2,Casablanca,33.60008992781387,-7.636513940322036,hors_service,0.0,centre,58,True,2025-11-17T19:54:02Z
26,AMB-026,77893-A-6,Rabat,34.0551811231957,-6.813246679942195,en_intervention,13.006667383841442,centre,76,True,2025-11-17T19:54:02Z
27,AMB-027,72784-A-5,Casablanca,33.58020104115644,-7.606433890961631,hors_service,0.0,centre,75,True,2025-11-17T19:54:02Z
28,AMB-028,51832-A-9,Rabat,34.06485295412172,-6.865835804549757,hors_service,0.0,centre,78,True,2025-11-17T19:54:02Z
29,AMB-029,44134-A-6,Casablanca,33.556841028773164,-7.6394760475927965,disponible,29.01312862155922,centre,73,True,2025-11-17T19:54:02Z
30,AMB-030,73393-A-2,Rabat,34.034012029043986,-6.808673494224763,disponible,12.971866073664085,centre,57,True,2025-11-17T19:54:02Z
31,AMB-031,57826-A-5,Rabat,34.00733281134798,-6.844602949760614,en_route,69.95531303097923,centre,70,True,2025-11-17T19:54:02Z
32,AMB-032,63702-A-1,Agadir,30.39617215090092,-9.620275441697272,disponible,22.655353490381394,sud,62,True,2025-11-17T19:54:02Z
33,AMB-033,38335-A-1,Casablanca,33.54206856667102,-7.549149795959391,en_intervention,0.23196379986940796,centre,59,True,2025-11-17T19:54:02Z
34,AMB-034,60145-A-1,Tanger,35.73459737878258,-5.847780874358565,en_intervention,19.32994262680558,nord,57,True,2025-11-17T19:54:02Z
35,AMB-035,88810-A-7,Fès,34.02212628594574,-4.969190682110543,disponible,14.375423135158254,nord,89,True,2025-11-17T19:54:02Z
36,AMB-036,16956-A-4,Fès,34.048031307756176,-5.021281971661584,disponible,1.8681664803174125,nord,66,True,2025-11-17T19:54:02Z
37,AMB-037,33851-A-9,Fès,33.986935909514045,-4.9567847859243,disponible,14.42870758524839,nord,59,True,2025-11-17T19:54:02Z
38,AMB-038,33352-A-6,Laayoune,27.17371097398731,-13.144669590998756,disponible,0.5396258093751483,sud,72,True,2025-11-17T19:54:02Z
39,AMB-039,42394-A-9,Marrakech,31.5952474575521,-8.021299253034439,disponible,10.575919417796515,sud,65,True,2025-11-17T19:54:02Z
40,AMB-040,74825-A-4,Rabat,33.972137267840054,-6.823243077754282,en_intervention,3.128689611781572,centre,91,True,2025-11-17T19:54:02Z
41,AMB-041,29894-A-7,Fès,34.069982499724,-4.965754740206998,disponible,6.890027014153604,nord,68,True,2025-11-17T19:54:02Z
42,AMB-042,82817-A-6,Tanger,35.75532944934505,-5.842014922769103,disponible,14.843675659179462,nord,67,True,2025-11-17T19:54:02Z
43,AMB-043,24890-A-6,Agadir,30.468509991531725,-9.566603552996568,en_intervention,2.6664176300084863,sud,65,True,2025-11-17T19:54:02Z
44,AMB-044,57427-A-2,Rabat,34.037360103328986,-6.83107726569041,disponible,16.917458336463856,centre,78,True,2025-11-17T19:54:02Z
45,AMB-045,40857-A-4,Marrakech,31.677988611585366,-7.988735050969053,en_route,47.28061569596677,sud,59,True,2025-11-17T19:54:02Z
46,AMB-046,27557-A-6,Oujda,34.64149656220217,-1.8742698789848335,disponible,13.270772395108168,est,79,True,2025-11-17T19:54:02Z
47,AMB-047,49029-A-8,Fès,33.98455060376854,-5.034745920882129,disponible,4.085593327743543,nord,59,True,2025-11-17T19:54:02Z
48,AMB-048,14788-A-2,Fès,34.00760798381355,-4.996113551542411,en_route,75.72048747735792,nord,54,True,2025-11-17T19:54:02Z
49,AMB-049,36967-A-5,Rabat,34.03527572335735,-6.8065182851539205,hors_service,0.0,centre,70,True,2025-11-17T19:54:02Z
50,AMB-050,91574-A-7,Agadir,30.453723249792333,-9.588367829027076,disponible,18.657995539473408,sud,87,True,2025-11-17T19:54:02Z
1,AMB-001,61995-A-4,Agadir,30.445025315035327,-9.575920208664476,en_route,63.397990835408955,sud,80,True,2025-11-17T19:54:04Z
2,AMB-002,44095-A-8,Laayoune,27.096481753727193,-13.17392465015746,disponible,0.18441758328030078,sud,63,True,2025-11-17T19:54:04Z
3,AMB-003,91950-A-5,Rabat,34.02361906114719,-6.887109581736991,en_intervention,0.008439563736222233,centre,92,True,2025-11-17T19:54:04Z
4,AMB-004,90060-A-7,Oujda,34.705336745744134,-1.8752652992877028,hors_service,0.0,est,77,True,2025-11-17T19:54:04Z
5,AMB-005,49576-A-8,Rabat,34.035312069205084,-6.810521679710709,en_route,69.06429850196662,centre,84,True,2025-11-17T19:54:04Z
6,AMB-006,92592-A-7,Rabat,34.053268300866556,-6.887260556035742,en_intervention,0.14609594214768595,centre,71,True,2025-11-17T19:54:04Z
7,AMB-007,71569-A-8,Oujda,34.71471941731155,-1.9134598052605072,disponible,24.702830036964343,est,93,True,2025-11-17T19:54:04Z
8,AMB-008,23804-A-8,Agadir,30.394937015005652,-9.58713019547624,en_route,43.28633190860391,sud,76,True,2025-11-17T19:54:04Z
9,AMB-009,15605-A-6,Agadir,30.436590950821877,-9.551886263001133,disponible,19.939704702093362,sud,78,True,2025-11-17T19:54:04Z
10,AMB-010,45459-A-3,Marrakech,31.60024618646318,-7.99307030654284,en_route,74.62350331791875,sud,70,True,2025-11-17T19:54:04Z
11,AMB-011,86751-A-9,Laayoune,27.10524879332778,-13.177148649607265,disponible,28.767639107621893,sud,92,True,2025-11-17T19:54:04Z
12,AMB-012,10353-A-7,Marrakech,31.639404855817286,-7.976037928278319,disponible,22.151959415578972,sud,75,True,2025-11-17T19:54:04Z
13,AMB-013,26955-A-2,Tanger,35.7692391789689,-5.868257899115501,disponible,4.851808954263305,nord,67,True,2025-11-17T19:54:04Z
14,AMB-014,45847-A-7,Tanger,35.712962921813784,-5.882347195972935,en_route,67.36096563418842,nord,67,True,2025-11-17T19:54:04Z
15,AMB-015,11836-A-9,Laayoune,27.15234255115741,-13.186976802569305,en_intervention,11.588391051171898,sud,92,True,2025-11-17T19:54:04Z
16,AMB-016,52265-A-1,Agadir,30.425721080953316,-9.572432052067013,hors_service,0.0,sud,53,True,2025-11-17T19:54:04Z
17,AMB-017,40273-A-2,Marrakech,31.623282315113965,-7.931179536563812,en_route,70.13731726669945,sud,90,True,2025-11-17T19:54:04Z
18,AMB-018,75461-A-6,Marrakech,31.663464498050757,-7.941341403142168,en_route,58.41548797465636,sud,87,True,2025-11-17T19:54:04Z
19,AMB-019,98992-A-3,Marrakech,31.657375262006738,-8.013113212943662,disponible,12.235372572267057,sud,91,True,2025-11-17T19:54:04Z
20,AMB-020,44462-A-5,Fès,34.029404758812284,-4.958687871164746,disponible,6.161213740791287,nord,73,True,2025-11-17T19:54:04Z
21,AMB-021,78091-A-1,Rabat,34.0287649700463,-6.851610879376019,disponible,28.789394228972967,centre,93,True,2025-11-17T19:54:04Z
22,AMB-022,71901-A-4,Tanger,35.73881737602543,-5.860838683332511,en_route,71.00558749504759,nord,87,True,2025-11-17T19:54:04Z
23,AMB-023,93429-A-3,Casablanca,33.53922369140739,-7.552633291677981,en_intervention,11.11586398085048,centre,62,True,2025-11-17T19:54:04Z
24,AMB-024,94907-A-2,Laayoune,27.116747924633476,-13.20094084076822,disponible,2.0153143908055906,sud,56,True,2025-11-17T19:54:04Z
